Evaluacion;Año;FP;Eva_;Eva_E;Fecha;Time_E;Time_;Parcela;Surco_1;Surco;Arbol_1;Arbol;Rep;Nudos;Htotal;Htotal_t;Hroya;Inc_promedio;Def_calculada;Sev_total;Severidad;Sev_condicional
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;10;60;3;5;10;10;1;10;0;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;9;61;1;12;17;24;5;29,41;29,17;2,2;0,13;0,44
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;9;61;2;5;10;10;5;50;0;1,3;0,13;0,26
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;9;61;3;6;11;12;5;45,45;8,33;1,4;0,13;0,28
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;8;62;1;5;10;10;8;80;0;3,8;0,38;0,48
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;8;62;2;9;13;18;5;38,46;27,78;2,9;0,22;0,58
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;8;62;3;6;11;12;6;54,55;8,33;2,3;0,21;0,38
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;7;63;1;7;14;14;5;35,71;0;2,7;0,19;0,54
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;7;63;2;6;11;12;8;72,73;8,33;5,7;0,52;0,71
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;7;63;3;6;10;12;3;30;16,67;0,8;0,08;0,27
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;5;64;1;6;10;12;3;30;16,67;0,7;0,07;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;5;64;2;7;10;14;6;60;28,57;2,3;0,23;0,38
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;5;64;3;12;20;24;6;30;16,67;4;0,2;0,67
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;4;65;1;5;10;10;4;40;0;1,3;0,13;0,33
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;4;65;2;7;10;14;4;40;28,57;2,1;0,21;0,53
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;4;65;3;9;16;18;3;18,75;11,11;0,3;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;3;66;1;7;13;14;6;46,15;7,14;1,4;0,11;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;3;66;2;10;13;20;4;30,77;35;0,4;0,03;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;3;66;3;8;12;16;4;33,33;25;1,7;0,14;0,43
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;2;67;1;7;11;14;5;45,45;21,43;1,3;0,12;0,26
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;2;67;2;10;14;20;5;35,71;30;1,3;0,09;0,26
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;2;67;3;7;11;14;3;27,27;21,43;1,6;0,15;0,53
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;1;68;1;10;12;20;8;66,67;40;2,5;0,21;0,31
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;1;68;2;7;13;14;5;38,46;7,14;0,9;0,07;0,18
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;8;H;1;68;3;9;14;18;3;21,43;22,22;0,7;0,05;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;2;69;1;10;18;20;10;55,56;10;4,9;0,27;0,49
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;2;69;2;10;17;20;11;64,71;15;4,8;0,28;0,44
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;2;69;3;9;14;18;9;64,29;22,22;12;0,86;1,33
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;3;70;1;5;10;10;3;30;0;3,5;0,35;1,17
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;3;70;2;5;10;10;3;30;0;0,8;0,08;0,27
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;3;70;3;5;10;10;4;40;0;1,3;0,13;0,33
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;5;71;1;11;14;22;10;71,43;36,36;3,9;0,28;0,39
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;5;71;2;9;17;18;11;64,71;5,56;2,8;0,16;0,25
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;5;71;3;10;16;20;6;37,5;20;1;0,06;0,17
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;7;72;1;7;14;14;7;50;0;2,2;0,16;0,31
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;7;72;2;9;15;18;7;46,67;16,67;1,6;0,11;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;7;72;3;7;12;14;3;25;14,29;1,5;0,13;0,5
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;8;73;1;8;15;16;7;46,67;6,25;1,9;0,13;0,27
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;8;73;2;9;16;18;2;12,5;11,11;1,1;0,07;0,55
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;8;73;3;8;16;16;6;37,5;0;1,4;0,09;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;9;74;1;7;13;14;6;46,15;7,14;1,4;0,11;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;9;74;2;7;13;14;5;38,46;7,14;1,3;0,1;0,26
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;9;74;3;7;13;14;1;7,69;7,14;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;10;75;1;7;11;14;5;45,45;21,43;0,5;0,05;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;10;75;2;9;14;18;6;42,86;22,22;1;0,07;0,17
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;9;I;10;75;3;12;17;24;3;17,65;29,17;0,7;0,04;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;9;76;1;11;14;22;4;28,57;36,36;1,2;0,09;0,3
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;9;76;2;7;11;14;3;27,27;21,43;0,3;0,03;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;9;76;3;8;14;16;3;21,43;12,5;0,3;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;8;77;1;6;11;12;4;36,36;8,33;1,7;0,15;0,43
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;8;77;2;6;12;12;2;16,67;0;0,2;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;8;77;3;6;10;12;0;0;16,67;0;0;0
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;7;78;1;8;15;16;2;13,33;6,25;0,6;0,04;0,3
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;7;78;2;9;14;18;8;57,14;22,22;2;0,14;0,25
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;7;78;3;9;14;18;3;21,43;22,22;1,1;0,08;0,37
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;6;79;1;8;15;16;6;40;6,25;2,7;0,18;0,45
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;6;79;2;11;17;22;9;52,94;22,73;3,1;0,18;0,34
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;6;79;3;10;19;20;3;15,79;5;0,7;0,04;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;5;80;1;9;12;18;1;8,33;33,33;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;5;80;2;8;13;16;8;61,54;18,75;2,5;0,19;0,31
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Fungicida;10;J;5;80;3;10;16;20;7;43,75;20;1,1;0,07;0,16
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;1;1;1;9;15;18;7;46,67;16,67;2,4;0,16;0,34
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;1;1;2;8;12;16;3;25;25;1,1;0,09;0,37
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;1;1;3;8;14;16;5;35,71;12,5;0,9;0,06;0,18
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;2;2;1;7;11;14;7;63,64;21,43;3,2;0,29;0,46
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;2;2;2;5;10;10;4;40;0;2,2;0,22;0,55
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;2;2;3;8;11;16;8;72,73;31,25;4,8;0,44;0,6
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;3;3;1;7;11;14;8;72,73;21,43;1,68;0,15;0,21
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;3;3;2;7;11;14;7;63,64;21,43;3,2;0,29;0,46
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;3;3;3;7;11;14;8;72,73;21,43;4,4;0,4;0,55
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;4;4;1;8;15;16;6;40;6,25;1,4;0,09;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;4;4;2;8;14;16;4;28,57;12,5;1,6;0,11;0,4
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;4;4;3;8;13;16;2;15,38;18,75;0,2;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;6;5;1;12;18;24;3;16,67;25;0,7;0,04;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;6;5;2;7;13;14;1;7,69;7,14;0,5;0,04;0,5
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;6;5;3;8;13;16;3;23,08;18,75;1,2;0,09;0,4
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;7;6;1;8;12;16;2;16,67;25;0,2;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;7;6;2;22;34;44;3;8,82;22,73;1,1;0,03;0,37
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;7;6;3;9;13;18;7;53,85;27,78;1,9;0,15;0,27
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;8;7;1;9;16;18;7;43,75;11,11;1,5;0,09;0,21
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;8;7;2;8;14;16;3;21,43;12,5;0,7;0,05;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;8;7;3;7;13;14;7;53,85;7,14;1,9;0,15;0,27
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;10;8;1;13;23;26;6;26,09;11,54;1,4;0,06;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;10;8;2;8;14;16;1;7,14;12,5;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;10;8;3;10;15;20;3;20;25;0,7;0,05;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;11;9;1;7;13;14;6;46,15;7,14;1;0,08;0,17
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;11;9;2;6;10;12;4;40;16,67;1,2;0,12;0,3
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;11;9;3;9;17;18;2;11,76;5,56;1,1;0,06;0,55
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;12;10;1;7;11;14;4;36,36;21,43;1,7;0,15;0,43
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;12;10;2;11;16;22;9;56,25;27,27;5,3;0,33;0,59
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;1;A;12;10;3;7;14;14;3;21,43;0;0,3;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;12;11;1;9;15;18;2;13,33;16,67;0,2;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;12;11;2;9;13;18;2;15,38;27,78;0,6;0,05;0,3
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;12;11;3;9;15;18;6;40;16,67;1,4;0,09;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;11;12;1;8;16;16;1;6,25;0;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;11;12;2;9;13;18;5;38,46;27,78;0,9;0,07;0,18
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;11;12;3;10;13;20;1;7,69;35;0,6;0,05;0,6
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;10;13;1;9;17;18;1;5,88;5,56;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;10;13;2;8;14;16;8;57,14;12,5;2;0,14;0,25
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;10;13;3;8;13;16;1;7,69;18,75;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;8;14;1;7;13;14;7;53,85;7,14;2,4;0,18;0,34
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;8;14;2;9;13;18;2;15,38;27,78;0,2;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;8;14;3;9;14;18;1;7,14;22,22;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;6;15;1;9;18;18;2;11,11;0;0,2;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;6;15;2;12;22;24;9;40,91;8,33;2,1;0,1;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;6;15;3;10;18;20;3;16,67;10;1,6;0,09;0,53
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;5;16;1;10;14;20;3;21,43;30;1,6;0,11;0,53
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;5;16;2;17;29;34;8;27,59;14,71;2,9;0,1;0,36
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;5;16;3;12;15;24;2;13,33;37,5;1;0,07;0,5
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;2;17;1;7;12;14;5;41,67;14,29;1,7;0,14;0,34
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;2;17;2;6;11;12;3;27,27;8,33;0,3;0,03;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;2;B;2;17;3;5;10;10;4;40;0;1,2;0,12;0,3
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;1;18;1;6;11;12;2;18,18;8,33;0,2;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;1;18;2;8;11;16;1;9,09;31,25;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;1;18;3;6;10;12;6;60;16,67;6,3;0,63;1,05
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;2;19;1;7;13;14;9;69,23;7,14;3,8;0,29;0,42
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;2;19;2;6;11;12;4;36,36;8,33;1,2;0,11;0,3
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;2;19;3;5;10;10;7;70;0;3,9;0,39;0,56
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;3;20;1;8;12;16;4;33,33;25;2,1;0,18;0,53
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;3;20;2;6;12;12;5;41,67;0;1,1;0,09;0,22
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;3;20;3;5;10;10;6;60;0;7;0,7;1,17
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;4;21;1;7;13;14;6;46,15;7,14;0,6;0,05;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;4;21;2;7;11;14;7;63,64;21,43;7,1;0,65;1,01
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;4;21;3;16;25;32;11;44;21,88;6,4;0,26;0,58
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;5;22;1;7;10;14;4;40;28,57;2;0,2;0,5
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;5;22;2;10;12;20;6;50;40;2,9;0,24;0,48
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;5;22;3;9;13;18;6;46,15;27,78;6,8;0,52;1,13
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;6;23;1;20;33;40;9;27,27;17,5;2,2;0,07;0,24
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;6;23;2;9;15;18;2;13,33;16,67;0,2;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;6;23;3;7;10;14;4;40;28,57;1,5;0,15;0,38
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;8;24;1;9;15;18;1;6,67;16,67;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;8;24;2;6;12;12;1;8,33;0;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;8;24;3;10;16;20;6;37,5;20;0,95;0,06;0,16
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;9;25;1;11;17;22;6;35,29;22,73;1,9;0,11;0,32
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;9;25;2;8;14;16;4;28,57;12,5;1,2;0,09;0,3
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;3;C;9;25;3;11;18;22;6;33,33;18,18;1,9;0,11;0,32
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;12;26;1;6;11;12;4;36,36;8,33;0,8;0,07;0,2
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;12;26;2;5;10;10;3;30;0;0,7;0,07;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;12;26;3;7;13;14;3;23,08;7,14;0,7;0,05;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;10;27;1;10;17;20;3;17,65;15;0,7;0,04;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;10;27;2;11;16;22;8;50;27,27;6,7;0,42;0,84
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;10;27;3;8;12;16;5;41,67;25;0,5;0,04;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;9;28;1;8;12;16;5;41,67;25;0,9;0,08;0,18
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;9;28;2;7;11;14;0;0;21,43;0;0;0
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;9;28;3;7;11;14;7;63,64;21,43;3,6;0,33;0,51
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;8;29;1;9;16;18;6;37,5;11,11;1,9;0,12;0,32
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;8;29;2;8;15;16;7;46,67;6,25;1,5;0,1;0,21
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;8;29;3;11;20;22;0;0;9,09;0;0;0
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;7;30;1;10;20;20;3;15;0;0,3;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;7;30;2;12;17;24;9;52,94;29,17;8,1;0,48;0,9
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;7;30;3;8;13;16;1;7,69;18,75;0,5;0,04;0,5
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;6;31;1;9;14;18;10;71,43;22,22;4,9;0,35;0,49
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;6;31;2;7;14;14;5;35,71;0;1,8;0,13;0,36
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;6;31;3;11;19;22;1;5,26;13,64;0,5;0,03;0,5
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;5;32;1;11;19;22;9;47,37;13,64;1,7;0,09;0,19
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;5;32;2;10;16;20;8;50;20;7,8;0,49;0,98
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;5;32;3;10;19;20;3;15,79;5;0,3;0,02;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;4;33;1;7;12;14;7;58,33;14,29;12,7;1,06;1,81
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;4;33;2;8;16;16;7;43,75;0;2,8;0,18;0,4
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;4;33;3;9;16;18;4;25;11,11;2,1;0,13;0,53
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;2;34;1;11;18;22;11;61,11;18,18;6,5;0,36;0,59
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;2;34;2;7;11;14;1;9,09;21,43;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;2;34;3;8;12;16;4;33,33;25;0,4;0,03;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;1;35;1;10;15;20;4;26,67;25;0,8;0,05;0,2
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;1;35;2;10;19;20;12;63,16;5;11,2;0,59;0,93
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;4;D;1;35;3;5;10;10;9;90;0;6,2;0,62;0,69
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;1;36;1;10;14;20;3;21,43;30;1,2;0,09;0,4
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;1;36;2;9;15;18;1;6,67;16,67;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;1;36;3;10;18;20;7;38,89;10;1,9;0,11;0,27
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;2;37;1;9;12;18;2;16,67;33,33;0,6;0,05;0,3
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;2;37;2;11;15;22;0;0;31,82;0;0;0
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;2;37;3;9;15;18;8;53,33;16,67;4,3;0,29;0,54
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;3;38;1;8;12;16;3;25;25;0,7;0,06;0,23
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;3;38;2;9;15;18;6;40;16,67;2,7;0,18;0,45
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;3;38;3;10;14;20;3;21,43;30;0,8;0,06;0,27
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;4;39;1;8;11;16;4;36,36;31,25;4,1;0,37;1,03
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;4;39;2;8;12;16;3;25;25;0,3;0,03;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;4;39;3;11;13;22;1;7,69;40,91;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;7;40;1;10;14;20;6;42,86;30;2,7;0,19;0,45
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;7;40;2;6;11;12;2;18,18;8,33;1;0,09;0,5
1_Mitaca;2021;19/09/21;1;1;15/10/21;26;26;Tto Nuevo;5;E;7;40;3;6;10;12;4;40;16,67;0,8;0,08;0,2
